scenario_id,replicate_id,model,decile,n,mean_predicted_risk5,mean_true_risk5,observed_event1_5y_rate,observed_event2_5y_rate
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,6,150,0.3335058657309658,0.3013203274,0.26,0.3
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,7,150,0.3758207132827161,0.3309846942,0.36,0.2866666666666667
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,8,150,0.41618383961367134,0.3722444155333334,0.32666666666666666,0.32666666666666666
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,9,150,0.46646459191728873,0.43116160733333336,0.4666666666666667,0.3
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,10,150,0.5421881787244605,0.5272855777333334,0.5533333333333333,0.30666666666666664
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,1,150,0.13364430787426868,0.11994196664000001,0.14666666666666667,0.16
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,2,150,0.2090117287200063,0.17052174310666668,0.16666666666666666,0.19333333333333333
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,3,150,0.24670980587204194,0.2044613645,0.22,0.23333333333333334
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,4,150,0.2771004766700716,0.23003370043333335,0.22,0.23333333333333334
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,5,150,0.30662285808076123,0.2651165882666667,0.26666666666666666,0.23333333333333334
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,6,150,0.3414688455517963,0.2917648192666667,0.28,0.2733333333333333
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,7,150,0.37690295291872034,0.31941716266666664,0.35333333333333333,0.23333333333333334
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,8,150,0.41833527554209926,0.36127972713333334,0.42,0.2733333333333333
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,9,150,0.46730921879939075,0.42943755079999996,0.4066666666666667,0.2866666666666667
S5_MAR_missingness_inst30,1,cs_rsf_all_safe_cif,10,150,0.5806175712773747,0.5213046220666666,0.52,0.30666666666666664
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,1,151,0.2273949148080955,0.1239217788344371,0.152317880794702,0.0728476821192053
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,2,149,0.24267657447059396,0.16023953473825503,0.1342281879194631,0.14093959731543623
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,3,150,0.2582901555005997,0.21894851363333334,0.25333333333333335,0.24
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,4,150,0.27717612821114895,0.24051335960666667,0.2866666666666667,0.2733333333333333
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,5,150,0.29518584576088847,0.24334466837333332,0.23333333333333334,0.28
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,6,150,0.3135880010386986,0.30190960159999997,0.3,0.28
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,7,151,0.3362368507308959,0.3320942105298013,0.3509933774834437,0.24503311258278146
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,8,149,0.35509919733961987,0.3681561386577181,0.37583892617449666,0.2684563758389262
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,9,150,0.37613501335847926,0.4271740050666667,0.38666666666666666,0.30666666666666664
S5_MAR_missingness_inst30,1,cs_gbsa_dgm_cif,10,150,0.41050216343222695,0.4974599650666666,0.5266666666666666,0.32
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,1,150,0.22807647809773277,0.12476704669333333,0.12666666666666668,0.07333333333333333
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,2,150,0.24426738913470847,0.15914342320666666,0.19333333333333333,0.15333333333333332
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,3,150,0.2629135424398049,0.21210673386666667,0.22,0.2733333333333333
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,4,150,0.28028724348182965,0.22986498433999997,0.29333333333333333,0.28
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,5,150,0.29153407867603076,0.25733659497333333,0.24,0.2733333333333333
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,6,150,0.30950414407481847,0.2863722762,0.25333333333333335,0.24666666666666667
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,7,150,0.3322511111713604,0.3313711654,0.36666666666666664,0.24666666666666667
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,8,150,0.35144622363571476,0.36566206506666665,0.3466666666666667,0.2866666666666667
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,9,150,0.3757800686916048,0.42732012499999994,0.44,0.25333333333333335
S5_MAR_missingness_inst30,1,cs_gbsa_all_safe_cif,10,150,0.4210035783265016,0.5193348301333333,0.52,0.34
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,1,150,0.10564276299355031,0.10423416915333333,0.07333333333333333,0.11333333333333333
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,2,150,0.1567756305777005,0.15809973992,0.09333333333333334,0.2
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,3,150,0.19681354487529695,0.19836002506666667,0.22666666666666666,0.24666666666666667
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,4,150,0.2292048603363519,0.2272913334,0.18,0.26
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,5,150,0.26504799777957133,0.2688038708666667,0.31333333333333335,0.22
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,6,150,0.3034148931888186,0.308429373,0.3333333333333333,0.22
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,7,150,0.3436952367042237,0.3417942742666667,0.36,0.32
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,8,150,0.3885048609255905,0.38775224973333333,0.41333333333333333,0.26666666666666666
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,9,150,0.45281285616190503,0.43568925893333327,0.5066666666666667,0.28
S5_MAR_missingness_inst30,2,finegray_dgm_cif_R,10,150,0.5994839621354832,0.5489804521333334,0.5,0.3466666666666667
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,1,150,0.11826523192424572,0.11124908036666667,0.06,0.10666666666666667
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,2,150,0.16507736204897944,0.16361774494,0.2,0.22666666666666666
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,3,150,0.2029795309355911,0.19726511903333332,0.18666666666666668,0.26
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,4,150,0.23790731145463634,0.23513413293333335,0.21333333333333335,0.25333333333333335
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,5,150,0.26635267617870295,0.2777753638666667,0.22666666666666666,0.29333333333333333
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,6,150,0.2987302234530946,0.3038727954,0.37333333333333335,0.24666666666666667
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,7,150,0.3375379545690274,0.3341739779333333,0.3333333333333333,0.28
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,8,150,0.38283082672136604,0.3744091261333333,0.41333333333333333,0.24
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,9,150,0.4466396870248814,0.4322988443333333,0.47333333333333333,0.26
S5_MAR_missingness_inst30,2,finegray_all_safe_reduced_R,10,150,0.5944329352893416,0.5496385615333333,0.52,0.30666666666666664
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,1,150,0.12691053403747393,0.11007035120666667,0.06,0.1
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,2,150,0.1864060827569135,0.16397410134,0.14,0.2
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,3,150,0.22956803621184207,0.19612929746,0.2,0.19333333333333333
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,4,150,0.2668318829320068,0.23486909386666668,0.24,0.28
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,5,150,0.30117549150453804,0.266373032,0.25333333333333335,0.24666666666666667
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,6,150,0.3339322699305061,0.30234295586666665,0.2733333333333333,0.32
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,7,150,0.36954803776307954,0.3458329450666667,0.4066666666666667,0.3
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,8,150,0.4089149742915915,0.3854138429333333,0.4666666666666667,0.24666666666666667
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,9,150,0.4542036379601645,0.4280975438,0.4533333333333333,0.26
S5_MAR_missingness_inst30,2,cs_rsf_dgm_cif,10,150,0.5324430679167154,0.5463315829333334,0.5066666666666667,0.32666666666666666
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,1,150,0.1442084934310567,0.11955147115333332,0.1,0.11333333333333333
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,2,150,0.1951753611724648,0.16299044894666667,0.12,0.23333333333333334
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,3,150,0.23385307752464304,0.2066496806,0.2,0.28
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,4,150,0.27143623886908963,0.24854396993333333,0.26,0.26
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,5,150,0.3060412531296749,0.2627606386733333,0.2,0.30666666666666664
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,6,150,0.3447269531505284,0.30263691936666665,0.38666666666666666,0.25333333333333335
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,7,150,0.3844327798135841,0.3372595216666667,0.34,0.22666666666666666
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,8,150,0.4251181091404963,0.38187768693333335,0.42,0.22666666666666666
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,9,150,0.4751763658039166,0.4329989901333334,0.49333333333333335,0.31333333333333335
S5_MAR_missingness_inst30,2,cs_rsf_all_safe_cif,10,150,0.5629302026711925,0.5241654190666667,0.48,0.26
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,1,150,0.22989849448757738,0.1303666493533333,0.1,0.16
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,2,150,0.24722258629753355,0.16040681533333334,0.12,0.2
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,3,150,0.2634646561484776,0.21948823720000002,0.22666666666666666,0.2
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,4,151,0.28115577820854487,0.24535152858278148,0.2251655629139073,0.31788079470198677
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,5,149,0.29685965882610316,0.26129820598657716,0.28859060402684567,0.2550335570469799
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,6,151,0.31246203420934204,0.2916867264900662,0.2847682119205298,0.2781456953642384
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,7,150,0.32650157451991446,0.34224715673333334,0.37333333333333335,0.26
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,8,149,0.3465712143867221,0.3814337842281879,0.3825503355704698,0.26174496644295303
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,9,150,0.37065219669357247,0.42094967186666665,0.4533333333333333,0.26666666666666666
S5_MAR_missingness_inst30,2,cs_gbsa_dgm_cif,10,150,0.41604033226125076,0.5269105956000001,0.5466666666666666,0.2733333333333333
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,1,150,0.22994373093480372,0.12856572149333334,0.09333333333333334,0.2
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,2,150,0.24383824261188883,0.16308967469333333,0.12666666666666668,0.16
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,3,150,0.262999715658528,0.20302607888666666,0.22,0.24
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,4,150,0.2780657567766759,0.23796168010000002,0.19333333333333333,0.26666666666666666
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,5,150,0.2934698895489843,0.26829673083333333,0.25333333333333335,0.3333333333333333
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,6,150,0.30729483631288285,0.29810521813333335,0.36,0.26
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,7,150,0.328437826022781,0.3407160691333333,0.36,0.26
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,8,150,0.347446643797049,0.38060477853333335,0.43333333333333335,0.22
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,9,150,0.3732399089336288,0.42724330693333334,0.46,0.25333333333333335
S5_MAR_missingness_inst30,2,cs_gbsa_all_safe_cif,10,150,0.42187149541830343,0.5318254877333334,0.5,0.28
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,1,150,0.08804346356126005,0.08026242707333334,0.12,0.24666666666666667
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,2,150,0.13465581933585638,0.13106416752666666,0.14,0.23333333333333334
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,3,150,0.17291752488363682,0.16913261753333333,0.2,0.24
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,4,150,0.20572945708173307,0.20044509132,0.21333333333333335,0.25333333333333335
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,5,150,0.23987730323680115,0.23659280849333333,0.24,0.25333333333333335
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,6,150,0.27982063781488103,0.28870676966666664,0.3333333333333333,0.25333333333333335
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,7,150,0.32567308253691774,0.3392616038,0.36,0.2
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,8,150,0.3847942811295034,0.39602739406666665,0.30666666666666664,0.30666666666666664
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,9,150,0.4705965735611853,0.47018436739999997,0.4666666666666667,0.2866666666666667
S6_highdim_sparseMRI_inst30,1,finegray_dgm_cif_R,10,150,0.6548409592920785,0.6511332977333333,0.62,0.24666666666666667
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,1,150,0.08462827946923644,0.07592268326,0.11333333333333333,0.25333333333333335
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,2,150,0.1347809197240995,0.12528843656666666,0.13333333333333333,0.22666666666666666
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,3,150,0.1718354658187043,0.15925146683333333,0.14,0.22666666666666666
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,4,150,0.20575708784376198,0.19738177095333334,0.16666666666666666,0.24666666666666667
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,5,150,0.24200170430441864,0.24064627786666667,0.31333333333333335,0.24
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,6,150,0.28037093863938123,0.28152323453333333,0.31333333333333335,0.23333333333333334
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,7,150,0.33606268727033345,0.33966470153333334,0.36666666666666664,0.28
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,8,150,0.3907025717692696,0.3904656380666667,0.3933333333333333,0.24666666666666667
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,9,150,0.4797698655621305,0.48652603233333336,0.43333333333333335,0.3
S6_highdim_sparseMRI_inst30,1,finegray_all_safe_reduced_R,10,150,0.6798301535664837,0.6661403026666667,0.6266666666666667,0.26666666666666666
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,1,150,0.1003491675608675,0.08962313128666667,0.12666666666666668,0.21333333333333335
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,2,150,0.1595255515022996,0.13311944741333331,0.18,0.21333333333333335
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,3,150,0.2030816121653827,0.17365348846666667,0.2,0.21333333333333335
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,4,150,0.24090142128369593,0.20710669789333333,0.2,0.26666666666666666
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,5,150,0.2801101127912615,0.23432820599333334,0.25333333333333335,0.20666666666666667
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,6,150,0.32072107653783466,0.286642704,0.26666666666666666,0.29333333333333333
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,7,150,0.36477258153505604,0.33096555656000004,0.37333333333333335,0.2733333333333333
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,8,150,0.4208743015749821,0.38835064866666663,0.3466666666666667,0.29333333333333333
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,9,150,0.48116090338705947,0.48486547906666666,0.46,0.2733333333333333
S6_highdim_sparseMRI_inst30,1,cs_rsf_dgm_cif,10,150,0.5834915092302411,0.6341551852666667,0.5933333333333334,0.2733333333333333
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,1,150,0.08590766286172581,0.08267184008666667,0.13333333333333333,0.2733333333333333
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,2,150,0.14914455148390574,0.13115837610666667,0.13333333333333333,0.15333333333333332
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,3,150,0.20247639494639838,0.16788519642666666,0.21333333333333335,0.24
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,4,150,0.24264895295036415,0.20443960836666666,0.18,0.21333333333333335
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,5,150,0.2852427362259857,0.24434976566666666,0.24,0.24666666666666667
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,6,150,0.3285231483264689,0.27930609596,0.2733333333333333,0.32666666666666666
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,7,150,0.37603755323375165,0.32512733173333336,0.42,0.24666666666666667
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,8,150,0.4346829434521023,0.3908736181333334,0.36,0.2866666666666667
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,9,150,0.5176705837176568,0.47264071300000005,0.4666666666666667,0.26
S6_highdim_sparseMRI_inst30,1,cs_rsf_all_safe_cif,10,150,0.6531338178014565,0.6643579991333333,0.58,0.2733333333333333
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,1,167,0.22235565685159575,0.10328494901197605,0.16766467065868262,0.2694610778443114
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,2,133,0.2393048236194119,0.14280429177443607,0.12781954887218044,0.21052631578947367
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,3,150,0.2559982751093943,0.16819778042666667,0.16666666666666666,0.22666666666666666
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,4,150,0.26969548280528616,0.20698503895333334,0.21333333333333335,0.18666666666666668
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,5,150,0.28600243525758295,0.2384210397333333,0.28,0.25333333333333335
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,6,150,0.3039828591596192,0.2881182078,0.26666666666666666,0.3
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,7,150,0.3256314396305729,0.33447067226666666,0.4266666666666667,0.19333333333333333
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,8,150,0.35220742875491556,0.38942165129333334,0.38,0.32
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,9,150,0.39046597846550296,0.4799224557333333,0.38666666666666666,0.2866666666666667
S6_highdim_sparseMRI_inst30,1,cs_gbsa_dgm_cif,10,150,0.45326944593022406,0.6156633164666667,0.58,0.26666666666666666
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,1,150,0.21558346649544854,0.11980901936666667,0.12,0.3466666666666667
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,2,150,0.22965231739088907,0.10582179488666667,0.12,0.24
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,3,150,0.24343038922314833,0.16666994866666668,0.2,0.16666666666666666
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,4,150,0.26152047150201585,0.20150946733333333,0.18666666666666668,0.22666666666666666
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,5,150,0.282313351406747,0.24470468656,0.20666666666666667,0.23333333333333334
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,6,150,0.30258782733584216,0.27575628793333334,0.2733333333333333,0.29333333333333333
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,7,150,0.3276666814146505,0.3207861246,0.38666666666666666,0.24
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,8,150,0.3561724208496768,0.39486346040000003,0.42,0.25333333333333335
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,9,150,0.39974073780229813,0.4758436808,0.48,0.28
S6_highdim_sparseMRI_inst30,1,cs_gbsa_all_safe_cif,10,150,0.4987692210391278,0.6570460740666667,0.6066666666666667,0.24
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,1,150,0.07575398850505988,0.08928705780666667,0.08666666666666667,0.21333333333333335
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,2,150,0.12871136178834458,0.14805366836666667,0.16,0.19333333333333333
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,3,150,0.16671775347363788,0.18654854446666666,0.17333333333333334,0.32
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,4,150,0.20125904951367388,0.21972666913333333,0.22666666666666666,0.29333333333333333
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,5,150,0.24119664695228024,0.25648895439999997,0.23333333333333334,0.28
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,6,150,0.2863760768716054,0.31026475766666667,0.37333333333333335,0.23333333333333334
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,7,150,0.34164167202238377,0.36311031653333337,0.30666666666666664,0.30666666666666664
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,8,150,0.4083664802472734,0.4145600958,0.3933333333333333,0.2866666666666667
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,9,150,0.5056530712224729,0.4969248513333333,0.4866666666666667,0.2733333333333333
S6_highdim_sparseMRI_inst30,2,finegray_dgm_cif_R,10,150,0.7037561040624377,0.6529043338666667,0.56,0.22666666666666666
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,1,150,0.0771519802381316,0.08026155492666666,0.08666666666666667,0.20666666666666667
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,2,150,0.12977628711523995,0.13593857528666667,0.16,0.16
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,3,150,0.16947839918149785,0.17633716222666665,0.16,0.2
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,4,150,0.20961478502952027,0.21905687613333333,0.19333333333333333,0.35333333333333333
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,5,150,0.24914966261027482,0.2600558846666667,0.23333333333333334,0.31333333333333335
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,6,150,0.29441381394293525,0.30572106993333337,0.28,0.30666666666666664
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,7,150,0.3504948252384311,0.36076032913333334,0.3466666666666667,0.2866666666666667
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,8,150,0.4167327267691209,0.4257508922666667,0.48,0.2733333333333333
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,9,150,0.5151515851079655,0.5036632059333334,0.4533333333333333,0.2733333333333333
S6_highdim_sparseMRI_inst30,2,finegray_all_safe_reduced_R,10,150,0.7086975791046509,0.6703236988666667,0.6066666666666667,0.25333333333333335
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,1,150,0.09765356830146878,0.10648486272666666,0.07333333333333333,0.19333333333333333
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,2,150,0.15145378466272247,0.1369802187466667,0.2,0.21333333333333335
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,3,150,0.2019821773623003,0.18170324807333332,0.19333333333333333,0.26
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,4,150,0.24767572093200882,0.21627243362666665,0.16666666666666666,0.28
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,5,150,0.29129220426297936,0.25775854406666665,0.22666666666666666,0.3933333333333333
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,6,150,0.33338775979265395,0.31448553360000003,0.30666666666666664,0.26666666666666666
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,7,150,0.37912279329984067,0.3590361790666667,0.3933333333333333,0.24
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,8,150,0.4336398155326217,0.42055408606666667,0.3933333333333333,0.2733333333333333
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,9,150,0.5006025875042733,0.5006902701333333,0.47333333333333333,0.28
S6_highdim_sparseMRI_inst30,2,cs_rsf_dgm_cif,10,150,0.6093834009627461,0.6439038732666666,0.5733333333333334,0.22666666666666666
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,1,150,0.09773404219933358,0.09622939385333333,0.06666666666666667,0.2
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,2,150,0.14092634912825652,0.12953170289333335,0.18666666666666668,0.20666666666666667
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,3,150,0.18702896181572828,0.17631778541333332,0.11333333333333333,0.32
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,4,150,0.23630675558156203,0.21587374961333333,0.26,0.25333333333333335
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,5,150,0.2852105310218996,0.2602507632,0.21333333333333335,0.32
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,6,150,0.34102682951617314,0.3052522941333333,0.28,0.30666666666666664
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,7,150,0.40415451738762254,0.35864874886666664,0.38666666666666666,0.29333333333333333
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,8,150,0.4748673757560847,0.43341274760000004,0.42,0.26666666666666666
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,9,150,0.545345283784937,0.5019470401333334,0.5,0.26666666666666666
S6_highdim_sparseMRI_inst30,2,cs_rsf_all_safe_cif,10,150,0.660421693159328,0.6604050236666666,0.5733333333333334,0.19333333333333333
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,1,150,0.22190689130241054,0.10656621897333333,0.11333333333333333,0.22
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,2,150,0.23879345003860517,0.14299419995333332,0.13333333333333333,0.26
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,3,150,0.256037311112808,0.1872669389866667,0.2,0.24
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,4,150,0.2732301170451732,0.21875417739333333,0.17333333333333334,0.2866666666666667
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,5,150,0.29040345527720673,0.26818574126666667,0.23333333333333334,0.2733333333333333
